AV_speed,AV_x,AV_y,AV_acc,AV_distance_to_light,nearest_light_x,nearest_light_y,nearest_light_state,AV_speed_enhanced,AV_acc_enhanced
9.285225868225098,6435.927734375,-13686.5244140625,-1.239604949951172,41.77719497680664,6394.151,-13686.692,4,8.89038432018031,-0.16746835354316758
9.16126537322998,6435.005859375,-13686.5263671875,-1.1639785766601562,40.855316162109375,6394.151,-13686.692,4,8.873637484825993,-0.27992531704475354
9.044867515563965,6434.095703125,-13686.5283203125,-1.286420822143555,39.94516372680664,6394.151,-13686.692,4,8.845644953121518,-0.3770480876721649
8.91622543334961,6433.19775390625,-13686.5302734375,-1.2846755981445312,39.047210693359375,6394.151,-13686.692,4,8.807940144354301,-0.477383492406549
8.787757873535156,6432.3125,-13686.53125,-1.2426471710205078,38.16196060180664,6394.151,-13686.692,4,8.760201795113646,-0.5678060861268897
8.663493156433105,6431.43994140625,-13686.5341796875,-1.241455078125,37.289398193359375,6394.151,-13686.692,4,8.703421186500957,-0.6829453421866027
8.539347648620605,6430.580078125,-13686.53515625,-1.1908817291259766,36.42953872680664,6394.151,-13686.692,4,8.635126652282297,-0.8409116222118485
8.420259475708008,6429.732421875,-13686.537109375,-1.2040138244628906,35.58188247680664,6394.151,-13686.692,4,8.551035490061112,-0.9997531684834904
8.299858093261719,6428.896484375,-13686.5400390625,-1.323223114013672,34.74593734741211,6394.151,-13686.692,4,8.451060173212763,-1.1677870717095473
8.167535781860352,6428.07275390625,-13686.5419921875,-1.3233566284179688,33.92220687866211,6394.151,-13686.692,4,8.334281466041809,-1.3102444553004133
8.035200119018555,6427.26318359375,-13686.54296875,-1.179647445678711,33.112640380859375,6394.151,-13686.692,4,8.203257020511767,-1.3965535010199837
7.917235374450684,6426.4658203125,-13686.544921875,-1.211833953857422,32.315277099609375,6394.151,-13686.692,4,8.063601670409769,-1.4675000141120176
7.796051979064941,6425.68017578125,-13686.546875,-1.2485933303833008,31.52963256835937,6394.151,-13686.692,4,7.916851668998567,-1.5085433824215855
7.671192646026611,6424.9072265625,-13686.5478515625,-1.2520647048950195,30.75668716430664,6394.151,-13686.692,4,7.7659973307564085,-1.5287603585454335
7.545986175537109,6424.146484375,-13686.5517578125,-1.3105487823486328,29.99593544006348,6394.151,-13686.692,4,7.613121294901865,-1.5456634014349202
7.414931297302246,6423.3984375,-13686.5517578125,-1.276531219482422,29.247896194458008,6394.151,-13686.692,4,7.458554954758373,-1.5168434684321142
7.287278175354004,6422.66357421875,-13686.552734375,-1.226668357849121,28.513038635253903,6394.151,-13686.692,4,7.306870607915162,-1.4403124021818314
7.164611339569092,6421.94091796875,-13686.5546875,-1.1907005310058594,27.790380477905277,6394.151,-13686.692,4,7.162839367696979,-1.3891571537239322
7.045541286468506,6421.23046875,-13686.5556640625,-1.2179899215698242,27.07993507385254,6394.151,-13686.692,4,7.023923652324585,-1.376024889810168
6.923742294311523,6420.53173828125,-13686.5576171875,-1.2749004364013672,26.38120460510254,6394.151,-13686.692,4,6.886321163343569,-1.3677200890702768
6.796252250671387,6419.845703125,-13686.560546875,-1.217350959777832,25.69516372680664,6394.151,-13686.692,4,6.749549154436541,-1.3899115616528057
6.674517154693604,6419.17236328125,-13686.5615234375,-1.2450075149536133,25.021827697753903,6394.151,-13686.692,4,6.61055799827126,-1.374866046230947
6.550016403198242,6418.5107421875,-13686.5634765625,-1.3123655319213867,24.360204696655277,6394.151,-13686.692,4,6.473071393648166,-1.2884671090317035
6.418779850006104,6417.8623046875,-13686.564453125,-1.2028074264526367,23.71177101135254,6394.151,-13686.692,4,6.344224682744995,-1.2119157508512846
6.29849910736084,6417.2265625,-13686.56640625,-1.1910724639892578,23.076026916503903,6394.151,-13686.692,4,6.223033107659867,-1.1291932201063748
6.179391860961914,6416.60205078125,-13686.5693359375,-1.2474298477172852,22.451509475708008,6394.151,-13686.692,4,6.110113785649229,-1.0585848286235944
6.0546488761901855,6415.99072265625,-13686.5703125,-1.1866521835327148,21.840185165405277,6394.151,-13686.692,4,6.00425530278687,-1.0378895272008037
5.935983657836914,6415.39111328125,-13686.5732421875,-1.080303192138672,21.240568161010746,6394.151,-13686.692,4,5.9004663500667895,-1.0166468396394013
5.827953338623047,6414.80322265625,-13686.5771484375,-1.1585569381713867,20.652664184570312,6394.151,-13686.692,4,5.798801666102849,-1.0023413782841306
5.712097644805908,6414.2255859375,-13686.578125,-1.2809085845947266,20.07503318786621,6394.151,-13686.692,4,5.698567528274436,-1.0119953988342356
5.584006786346436,6413.66064453125,-13686.58203125,-1.1911821365356443,19.51007843017578,6394.151,-13686.692,4,5.597367988391013,-1.032367200755857
5.464888572692871,6413.1083984375,-13686.5830078125,-1.1062908172607422,18.95783424377441,6394.151,-13686.692,4,5.494131268315427,-1.08540142009093
5.354259490966797,6412.56787109375,-13686.5859375,-1.1736774444580078,18.417299270629883,6394.151,-13686.692,4,5.385591126306334,-1.1789591176183478
5.236891746520996,6412.0380859375,-13686.5888671875,-1.2112951278686523,17.88750648498535,6394.151,-13686.692,4,5.267695214544499,-1.2355373692770577
5.115762233734131,6411.5205078125,-13686.5908203125,-1.147623062133789,17.36992645263672,6394.151,-13686.692,4,5.1441414776167935,-1.2341151836004816
5.000999927520752,6411.01513671875,-13686.5927734375,-1.1242198944091797,16.864551544189453,6394.151,-13686.692,4,5.020729959256745,-1.220346971487869
4.888577938079834,6410.5205078125,-13686.5947265625,-1.1502361297607422,16.36992073059082,6394.151,-13686.692,4,4.8986952621079585,-1.1674477858121879
4.77355432510376,6410.037109375,-13686.59765625,-1.177372932434082,15.886512756347656,6394.151,-13686.692,4,4.78195048352674,-1.134399809257296
4.655817031860352,6409.56591796875,-13686.599609375,-1.1819076538085938,15.415318489074709,6394.151,-13686.692,4,4.66851050260101,-1.1568638574218237
4.537626266479492,6409.10595703125,-13686.6005859375,-1.096940040588379,14.95535945892334,6394.151,-13686.692,4,4.552824116858828,-1.1529117008674294
4.427932262420654,6408.658203125,-13686.603515625,-1.003885269165039,14.507596969604492,6394.151,-13686.692,4,4.437532946772085,-1.1355498383203066
4.32754373550415,6408.220703125,-13686.60546875,-1.1096668243408203,14.070093154907228,6394.151,-13686.692,4,4.323977962940054,-1.1280971185601452
4.216577053070068,6407.79296875,-13686.6083984375,-1.2145137786865234,13.642348289489746,6394.151,-13686.692,4,4.21116825108404,-1.1094161917629375
4.095125675201416,6407.37744140625,-13686.609375,-1.1518073081970217,13.22682285308838,6394.151,-13686.692,4,4.100226631907746,-1.1035365834107003
3.979944944381714,6406.9736328125,-13686.611328125,-1.0118699073791504,12.823010444641112,6394.151,-13686.692,4,3.989872973566676,-1.1190724724661294
3.878757953643799,6406.58154296875,-13686.6142578125,-0.995335578918457,12.430909156799316,6394.151,-13686.692,4,3.877965726320063,-1.111522106547982
3.779224395751953,6406.1982421875,-13686.6162109375,-1.0693001747131348,12.047603607177734,6394.151,-13686.692,4,3.7668135156652647,-1.0761598775054315
3.67229437828064,6405.8251953125,-13686.6171875,-1.0654139518737793,11.674558639526367,6394.151,-13686.692,4,3.6591975279147215,-1.0380994862001458
3.5657529830932617,6405.46337890625,-13686.6201171875,-1.0123753547668457,11.31273078918457,6394.151,-13686.692,4,3.555387579294707,-0.9855154282564271
3.464515447616577,6405.1123046875,-13686.62109375,-0.9283709526062012,10.961657524108888,6394.151,-13686.692,4,3.4568360364690642,-0.9471830013071703
3.371678352355957,6404.7705078125,-13686.6240234375,-0.9222626686096193,10.61984920501709,6394.151,-13686.692,4,3.362117736338347,-0.9418922820074771
3.279452085494995,6404.43798828125,-13686.625,-0.9252548217773438,10.28732967376709,6394.151,-13686.692,4,3.2679285081375995,-0.9359189255378642
3.1869266033172607,6404.11474609375,-13686.626953125,-0.9422063827514648,9.964081764221191,6394.151,-13686.692,4,3.174336615583813,-0.9381911798273634
3.0927059650421143,6403.80078125,-13686.6279296875,-1.0126590728759766,9.650117874145508,6394.151,-13686.692,4,3.0805174976010767,-0.9430200245203091
2.9914400577545166,6403.49658203125,-13686.6298828125,-0.967714786529541,9.345911979675291,6394.151,-13686.692,4,2.986215495149046,-0.9361628695931001
2.8946685791015625,6403.2021484375,-13686.6298828125,-0.973670482635498,9.051485061645508,6394.151,-13686.692,4,2.892599208189736,-0.943127293825019
2.7973015308380127,6402.91748046875,-13686.6318359375,-1.035912036895752,8.766810417175293,6394.151,-13686.692,4,2.798286478807234,-0.9635824406618942
2.693710327148437,6402.64306640625,-13686.6328125,-0.9845495223999025,8.492396354675293,6394.151,-13686.692,4,2.7019282347410445,-0.970621756710659
2.5952553749084477,6402.37890625,-13686.634765625,-0.9372544288635254,8.228228569030762,6394.151,-13686.692,4,2.6048660590699786,-0.9638305674113878
2.5015299320220947,6402.1240234375,-13686.6357421875,-0.9705734252929688,7.973345756530762,6394.151,-13686.692,4,2.50848300232884,-0.9496819543797574
2.404472589492798,6401.87841796875,-13686.63671875,-0.9332489967346193,7.727739334106445,6394.151,-13686.692,4,2.413514806890864,-0.9188803696657999
