,AV_speed,AV_x,AV_y,AV_acc,AV_distance_to_stop_sign,nearest_stop_sign_x,nearest_stop_sign_y,AV_speed_enhanced,AV_acc_enhanced
0,0.35813531279563904,-953.2793579101562,-10062.552734375,0.02203822135925293,5.012350832311234,-948.4556884765625,-10063.9150390625,0.5928334593772888,0.06981134414672852
1,0.4007239043712616,-953.2953491210938,-10062.5185546875,0.09325563907623291,5.037110656303252,-948.4556884765625,-10063.9150390625,0.5998145937919617,0.08429229259490967
2,0.44551631808280945,-953.3119506835938,-10062.4794921875,0.016491711139678955,5.063998168815061,-948.4556884765625,-10063.9150390625,0.6082438230514526,0.09573161602020264
3,0.4996342957019806,-953.3298950195312,-10062.4365234375,-0.07052689790725708,5.093515276985877,-948.4556884765625,-10063.9150390625,0.6178169846534729,0.10777473449707031
4,0.5554014444351196,-953.3505859375,-10062.3876953125,0.10800719261169434,5.1276505422811764,-948.4556884765625,-10063.9150390625,0.6285944581031799,0.11890530586242676
5,0.604115903377533,-953.3733520507812,-10062.333984375,0.053324103355407715,5.165573439034978,-948.4556884765625,-10063.9150390625,0.6404849886894226,0.13199865818023682
6,0.6636310815811157,-953.399658203125,-10062.2763671875,-0.0728684663772583,5.208462553487593,-948.4556884765625,-10063.9150390625,0.6536848545074463,0.14934837818145752
7,0.7284786701202393,-953.426025390625,-10062.2119140625,-0.07814466953277588,5.25403500225468,-948.4556884765625,-10063.9150390625,0.668619692325592,0.16622841358184814
8,0.786039412021637,-953.4530029296875,-10062.140625,-0.09097695350646973,5.3029894407409275,-948.4556884765625,-10063.9150390625,0.6852425336837769,0.1832824945449829
9,0.8357856869697571,-953.4830322265625,-10062.0654296875,-0.044997334480285645,5.3567938191377085,-948.4556884765625,-10063.9150390625,0.7035707831382751,0.1961439847946167
10,0.8764342665672302,-953.5126953125,-10061.984375,-0.03911912441253662,5.413019661976817,-948.4556884765625,-10063.9150390625,0.7231851816177368,0.2010554075241089
11,0.9125831127166748,-953.5431518554688,-10061.900390625,-0.0439685583114624,5.4718453887544545,-948.4556884765625,-10063.9150390625,0.7432907223701477,0.20264387130737305
12,0.9448200464248657,-953.5738525390625,-10061.8125,-0.08877754211425781,5.533197437287494,-948.4556884765625,-10063.9150390625,0.763555109500885,0.1989424228668213
13,0.9726601243019104,-953.6041870117188,-10061.720703125,-0.053536295890808105,5.596619280700632,-948.4556884765625,-10063.9150390625,0.7834493517875671,0.19153892993927002
14,0.9916224479675293,-953.6336669921875,-10061.626953125,-0.11358141899108887,5.660989203810526,-948.4556884765625,-10063.9150390625,0.8026032447814941,0.1825779676437378
15,1.0052311420440674,-953.6622924804688,-10061.53125,-0.2496039867401123,5.7263579654076135,-948.4556884765625,-10063.9150390625,0.8208610415458679,0.16631662845611572
16,1.0074816942214966,-953.6912231445312,-10061.43359375,-0.4146993160247803,5.79382378903871,-948.4556884765625,-10063.9150390625,0.8374927043914795,0.14254391193389893
17,0.9847718477249146,-953.7191772460938,-10061.337890625,0.022565722465515137,5.860546740355399,-948.4556884765625,-10063.9150390625,0.8517470955848694,0.12070298194885254
18,0.9205920696258545,-953.7454223632812,-10061.244140625,0.39627790451049805,5.925789656724291,-948.4556884765625,-10063.9150390625,0.8638173937797546,0.10235905647277832
19,0.858668863773346,-953.7670288085938,-10061.1591796875,0.0954127311706543,5.983736041758294,-948.4556884765625,-10063.9150390625,0.8740532994270325,0.0832146406173706
