,AV_speed,AV_x,AV_y,AV_acc,AV_distance_to_stop_sign,nearest_stop_sign_x,nearest_stop_sign_y,AV_speed_enhanced,AV_acc_enhanced
0,0.5447574853897095,-5475.08935546875,17182.390625,-0.034953951835632324,4.70492742225053,-5470.91064453125,17184.552734375,0.613074004650116,0.09532928466796875
1,0.5839250087738037,-5475.08154296875,17182.4453125,-0.08116066455841064,4.673074013448584,-5470.91064453125,17184.552734375,0.6226069331169128,0.1750779151916504
2,0.6195971369743347,-5475.0732421875,17182.505859375,0.12938916683197021,4.638633043628586,-5470.91064453125,17184.552734375,0.6401147246360779,0.24545669555664062
3,0.6471531987190247,-5475.06396484375,17182.568359375,0.1038438081741333,4.603022241837432,-5470.91064453125,17184.552734375,0.6646603941917419,0.31793057918548584
4,0.6876481771469116,-5475.05517578125,17182.6328125,-0.016252994537353516,4.567629504275722,-5470.91064453125,17184.552734375,0.6964534521102905,0.38325071334838867
5,0.7385275363922119,-5475.04541015625,17182.703125,0.029919147491455078,4.52960722511009,-5470.91064453125,17184.552734375,0.7347785234451294,0.4670119285583496
6,0.7877815961837769,-5475.03515625,17182.779296875,0.19421875476837158,4.489618857376684,-5470.91064453125,17184.552734375,0.7814797163009644,0.5817615985870361
7,0.8400275707244873,-5475.02490234375,17182.859375,0.14125347137451172,4.4491103965419505,-5470.91064453125,17184.552734375,0.839655876159668,0.6978172063827515
8,0.9116954207420349,-5475.01318359375,17182.947265625,0.030158162117004395,4.405491648677244,-5470.91064453125,17184.552734375,0.9094375967979431,0.8213800191879272
9,0.9974886178970337,-5475.0,17183.041015625,0.12412667274475098,4.359830470201461,-5470.91064453125,17184.552734375,0.9915755987167358,0.9308218955993652
10,1.086297631263733,-5474.98681640625,17183.14453125,0.10063052177429199,4.312564572942738,-5470.91064453125,17184.552734375,1.0846577882766724,1.005929708480835
11,1.1875193119049072,-5474.97265625,17183.255859375,-0.03606915473937988,4.264015005706163,-5470.91064453125,17184.552734375,1.1852507591247559,1.0741162300109863
12,1.2988040447235107,-5474.95703125,17183.37890625,0.04438161849975586,4.2132075601277235,-5470.91064453125,17184.552734375,1.2926623821258545,1.126490831375122
13,1.4064818620681763,-5474.9404296875,17183.513671875,0.09866952896118164,4.1615885529974115,-5470.91064453125,17184.552734375,1.4053114652633667,1.1671638488769531
14,1.5185978412628174,-5474.92236328125,17183.658203125,-0.0222933292388916,4.11024007648314,-5470.91064453125,17184.552734375,1.522027850151062,1.2073290348052979
15,1.6405807733535767,-5474.904296875,17183.81640625,-0.007611513137817383,4.060965174734435,-5470.91064453125,17184.552734375,1.6427607536315918,1.2210369110107422
16,1.7603343725204468,-5474.884765625,17183.984375,0.0776374340057373,4.0145573662533565,-5470.91064453125,17184.552734375,1.764864444732666,1.2066829204559326
17,1.8793268203735352,-5474.8642578125,17184.166015625,0.07189750671386719,3.972481512767297,-5470.91064453125,17184.552734375,1.8855327367782593,1.2115538120269775
18,2.0060830116271973,-5474.84326171875,17184.357421875,-0.004444122314453125,3.937464274895286,-5470.91064453125,17184.552734375,2.006688117980957,1.2443137168884277
19,2.140028953552246,-5474.8232421875,17184.564453125,-0.017101764678955078,3.9126152058175303,-5470.91064453125,17184.552734375,2.1311194896698,1.2829899787902832
20,2.2735304832458496,-5474.8037109375,17184.783203125,0.059447288513183594,3.8998822915825104,-5470.91064453125,17184.552734375,2.259418487548828,1.3442039489746094
21,2.4053218364715576,-5474.783203125,17185.017578125,0.003325939178466797,3.900357646926887,-5470.91064453125,17184.552734375,2.393838882446289,1.385200023651123
22,2.543057918548584,-5474.7646484375,17185.263671875,-0.07794380187988281,3.9190277159388027,-5470.91064453125,17184.552734375,2.5323588848114014,1.384134292602539
23,2.681126594543457,-5474.74658203125,17185.5234375,0.09295463562011719,3.956852418373854,-5470.91064453125,17184.552734375,2.6707723140716553,1.393144130706787
24,2.811400890350342,-5474.7294921875,17185.796875,-0.016357898712158203,4.016401787224668,-5470.91064453125,17184.552734375,2.810086727142334,1.4022397994995117
25,2.9509706497192383,-5474.71728515625,17186.083984375,-0.09206533432006836,4.103076822385902,-5470.91064453125,17184.552734375,2.950310707092285,1.4075112342834473
26,3.088904619216919,-5474.70947265625,17186.38671875,0.05639076232910156,4.218363878452777,-5470.91064453125,17184.552734375,3.09106183052063,1.426541805267334
27,3.2176320552825928,-5474.701171875,17186.701171875,0.07585525512695312,4.357049602095744,-5470.91064453125,17184.552734375,3.2337160110473633,1.4362072944641113
28,3.3519985675811768,-5474.70068359375,17187.029296875,0.16951322555541992,4.5274449650638635,-5470.91064453125,17184.552734375,3.3773367404937744,1.4348578453063965
29,3.493950605392456,-5474.705078125,17187.369140625,0.055119991302490234,4.725449233926612,-5470.91064453125,17184.552734375,3.520822525024414,1.4441943168640137
30,3.6528539657592773,-5474.71435546875,17187.7265625,-0.17333984375,4.953927922678947,-5470.91064453125,17184.552734375,3.6652419567108154,1.4623284339904785
31,3.8172693252563477,-5474.73388671875,17188.09765625,-0.14888763427734375,5.213794388363747,-5470.91064453125,17184.552734375,3.8114748001098633,1.4845633506774902
32,3.964350700378418,-5474.7626953125,17188.486328125,0.08883953094482422,5.505583984589446,-5470.91064453125,17184.552734375,3.9599311351776123,1.5172171592712402
33,4.096543312072754,-5474.7978515625,17188.88671875,0.1361083984375,5.821838117514397,-5470.91064453125,17184.552734375,4.111652851104736,1.5303659439086914
34,4.237619876861572,-5474.84814453125,17189.298828125,0.22546768188476562,6.166791072655945,-5470.91064453125,17184.552734375,4.2646894454956055,1.511521339416504
