,AV_speed,AV_x,AV_y,AV_acc,AV_distance_to_stop_sign,nearest_stop_sign_x,nearest_stop_sign_y,AV_speed_enhanced,AV_acc_enhanced
0,17.860004425048828,-2150.197021484375,3212.560546875,-0.18018722534179688,118.35604076284412,-2268.29638671875,3220.35107421875,17.710067749023438,-0.02971649169921875
1,17.83949089050293,-2151.98095703125,3212.54931640625,-0.1522064208984375,116.57678417400551,-2268.29638671875,3220.35107421875,17.707096099853516,-0.0408935546875
2,17.80095863342285,-2153.762939453125,3212.535400390625,0.08831024169921875,114.79980531314214,-2268.29638671875,3220.35107421875,17.703006744384766,-0.049457550048828125
3,17.74720573425293,-2155.539794921875,3212.522216796875,0.1050567626953125,113.02804962565331,-2268.29638671875,3220.35107421875,17.698060989379883,-0.05840301513671875
4,17.70228385925293,-2157.312255859375,3212.513671875,0.040435791015625,111.26051491031619,-2268.29638671875,3220.35107421875,17.69222068786621,-0.06633758544921875
5,17.66786766052246,-2159.081787109375,3212.503662109375,0.014667510986328125,109.4961672600939,-2268.29638671875,3220.35107421875,17.68558692932129,-0.07625579833984375
6,17.637495040893555,-2160.84765625,3212.49609375,0.04627227783203125,107.73546490135237,-2268.29638671875,3220.35107421875,17.677961349487305,-0.09023666381835938
7,17.60858917236328,-2162.610595703125,3212.48583984375,0.10578155517578125,105.97805590957047,-2268.29638671875,3220.35107421875,17.66893768310547,-0.10385513305664062
8,17.58431053161621,-2164.371337890625,3212.47802734375,0.001316070556640625,104.22284126343952,-2268.29638671875,3220.35107421875,17.658552169799805,-0.11770248413085938
9,17.57061004638672,-2166.128173828125,3212.47021484375,-0.11404037475585938,102.47171155861795,-2268.29638671875,3220.35107421875,17.64678192138672,-0.13088226318359375
10,17.55704116821289,-2167.884765625,3212.461181640625,0.05222320556640625,100.72112020608772,-2268.29638671875,3220.35107421875,17.63369369506836,-0.14120101928710938
11,17.532068252563477,-2169.638916015625,3212.452392578125,0.22947311401367188,98.97315644758388,-2268.29638671875,3220.35107421875,17.61957359313965,-0.1513671875
12,17.512317657470703,-2171.389892578125,3212.447265625,0.10259628295898438,97.22828187782413,-2268.29638671875,3220.35107421875,17.60443687438965,-0.1607513427734375
13,17.515514373779297,-2173.139892578125,3212.43798828125,-0.4929924011230469,95.48494806088057,-2268.29638671875,3220.35107421875,17.588361740112305,-0.16874313354492188
14,17.52897071838379,-2174.8916015625,3212.428955078125,-0.29224395751953125,93.7401400775755,-2268.29638671875,3220.35107421875,17.571487426757812,-0.17612457275390625
15,17.493127822875977,-2176.643310546875,3212.419921875,0.7697868347167969,91.995595271009,-2268.29638671875,3220.35107421875,17.553874969482422,-0.18123626708984375
16,17.42806053161621,-2178.387451171875,3212.409912109375,0.4210662841796875,90.25895383184704,-2268.29638671875,3220.35107421875,17.535751342773438,-0.18383026123046875
17,17.439971923828125,-2180.127685546875,3212.40234375,-0.5044364929199219,88.52627961458805,-2268.29638671875,3220.35107421875,17.51736831665039,-0.18854141235351562
18,17.493989944458008,-2181.875,3212.396484375,-0.3964805603027344,86.78670164244076,-2268.29638671875,3220.35107421875,17.49851417541504,-0.19670486450195312
19,17.4975643157959,-2183.625732421875,3212.3935546875,0.13963699340820312,85.04376412266299,-2268.29638671875,3220.35107421875,17.478843688964844,-0.20547866821289062
20,17.461490631103516,-2185.3740234375,3212.39111328125,0.12111663818359375,83.30353720145456,-2268.29638671875,3220.35107421875,17.458295822143555,-0.2165985107421875
21,17.439380645751953,-2187.119140625,3212.390869140625,0.052013397216796875,81.56659946479967,-2268.29638671875,3220.35107421875,17.436635971069336,-0.22617340087890625
22,17.42938232421875,-2188.86328125,3212.39013671875,-0.06744384765625,79.83103889019901,-2268.29638671875,3220.35107421875,17.414018630981445,-0.23193359375
23,17.424585342407227,-2190.606201171875,3212.39404296875,-0.057010650634765625,78.09660220919564,-2268.29638671875,3220.35107421875,17.390825271606445,-0.239105224609375
24,17.413043975830078,-2192.349609375,3212.398681640625,0.07459640502929688,76.36199013002317,-2268.29638671875,3220.35107421875,17.366914749145508,-0.246734619140625
25,17.395801544189453,-2194.090087890625,3212.404296875,-0.00469207763671875,74.63059731718702,-2268.29638671875,3220.35107421875,17.342241287231445,-0.2506065368652344
26,17.386018753051758,-2195.830078125,3212.409423828125,-0.04116058349609375,72.90017621468085,-2268.29638671875,3220.35107421875,17.317180633544922,-0.2508544921875
27,17.37576675415039,-2197.568603515625,3212.412841796875,-0.281982421875,71.17186839483672,-2268.29638671875,3220.35107421875,17.292095184326172,-0.24740219116210938
28,17.361398696899414,-2199.305908203125,3212.425537109375,0.2616691589355469,69.4442241247391,-2268.29638671875,3220.35107421875,17.26735496520996,-0.2385711669921875
29,17.318832397460938,-2201.041748046875,3212.43115234375,0.29613494873046875,67.71935901491219,-2268.29638671875,3220.35107421875,17.243497848510742,-0.229034423828125
30,17.302433013916016,-2202.771728515625,3212.44287109375,-0.6271934509277344,66.00015537332179,-2268.29638671875,3220.35107421875,17.22059440612793,-0.220184326171875
31,17.31564712524414,-2204.50439453125,3212.44921875,-0.24621963500976562,64.27952696698284,-2268.29638671875,3220.35107421875,17.198575973510742,-0.20708084106445312
32,17.266141891479492,-2206.236328125,3212.462158203125,0.46977996826171875,62.55945866582661,-2268.29638671875,3220.35107421875,17.177867889404297,-0.19048690795898438
33,17.192014694213867,-2207.958740234375,3212.475341796875,0.24435043334960938,60.84947612308905,-2268.29638671875,3220.35107421875,17.1588191986084,-0.17229080200195312
34,17.164865493774414,-2209.676025390625,3212.48779296875,-0.11478424072265625,59.145396729217524,-2268.29638671875,3220.35107421875,17.141590118408203,-0.15115737915039062
35,17.162151336669922,-2211.392333984375,3212.50439453125,-0.15399932861328125,57.44250690659972,-2268.29638671875,3220.35107421875,17.126474380493164,-0.12836456298828125
36,17.147958755493164,-2213.109130859375,3212.51904296875,-0.0002288818359375,55.74023612067944,-2268.29638671875,3220.35107421875,17.113637924194336,-0.1044464111328125
37,17.118366241455078,-2214.82275390625,3212.536865234375,0.14585494995117188,54.04156981636973,-2268.29638671875,3220.35107421875,17.103193283081055,-0.07572174072265625
38,17.0887508392334,-2216.533203125,3212.553955078125,0.10080337524414062,52.34713213398963,-2268.29638671875,3220.35107421875,17.09562110900879,-0.041370391845703125
39,17.073720932006836,-2218.240966796875,3212.57373046875,-0.11602401733398438,50.65601780006897,-2268.29638671875,3220.35107421875,17.09148406982422,-0.00377655029296875
40,17.068771362304688,-2219.94873046875,3212.593994140625,-0.01232147216796875,48.96598979094171,-2268.29638671875,3220.35107421875,17.091106414794922,0.0379180908203125
41,17.05221939086914,-2221.6552734375,3212.613525390625,0.12165069580078125,47.278569246351076,-2268.29638671875,3220.35107421875,17.094898223876953,0.07093429565429688
42,17.034435272216797,-2223.359130859375,3212.636962890625,-0.04154205322265625,45.594566318297616,-2268.29638671875,3220.35107421875,17.101991653442383,0.08880615234375
43,17.02881622314453,-2225.062255859375,3212.65478515625,-0.00186920166015625,43.91381259352368,-2268.29638671875,3220.35107421875,17.110872268676758,0.10065078735351562
44,17.01904296875,-2226.765380859375,3212.6748046875,0.06320953369140625,42.2344594094424,-2268.29638671875,3220.35107421875,17.12093734741211,0.1013946533203125
45,17.009082794189453,-2228.4658203125,3212.693115234375,0.12044906616210938,40.56005862975374,-2268.29638671875,3220.35107421875,17.13107681274414,0.098724365234375
46,17.005443572998047,-2230.166748046875,3212.7099609375,0.10051727294921875,38.88773530850878,-2268.29638671875,3220.35107421875,17.140949249267578,0.09828567504882812
47,17.01384925842285,-2231.866455078125,3212.7294921875,0.017948150634765625,37.218657041861185,-2268.29638671875,3220.35107421875,17.15077781677246,0.0850677490234375
48,17.032306671142578,-2233.56884765625,3212.74267578125,0.11829376220703125,35.55122636592465,-2268.29638671875,3220.35107421875,17.159284591674805,0.0597381591796875
49,17.05255889892578,-2235.272216796875,3212.761474609375,0.05786895751953125,33.88506782137965,-2268.29638671875,3220.35107421875,17.165258407592773,0.03978729248046875
50,17.084640502929688,-2236.97802734375,3212.777587890625,-0.0705718994140625,32.221069645558735,-2268.29638671875,3220.35107421875,17.16923713684082,0.0266265869140625
51,17.122509002685547,-2238.687255859375,3212.788818359375,-0.04547119140625,30.559586776169674,-2268.29638671875,3220.35107421875,17.171899795532227,0.014743804931640625
52,17.1533203125,-2240.401123046875,3212.802490234375,0.061187744140625,28.89856147791083,-2268.29638671875,3220.35107421875,17.17337417602539,0.010318756103515625
53,17.179584503173828,-2242.1171875,3212.8154296875,0.054759979248046875,27.242180717342706,-2268.29638671875,3220.35107421875,17.174406051635742,-0.005016326904296875
54,17.21196746826172,-2243.8359375,3212.826416015625,-0.039272308349609375,25.591679449713805,-2268.29638671875,3220.35107421875,17.173904418945312,-0.0394439697265625
55,17.249826431274414,-2245.55908203125,3212.836181640625,-0.2080535888671875,23.946996365159613,-2268.29638671875,3220.35107421875,17.169960021972656,-0.072784423828125
56,17.28375816345215,-2247.285888671875,3212.8447265625,-0.1157379150390625,22.311124653728868,-2268.29638671875,3220.35107421875,17.162681579589844,-0.10959625244140625
57,17.296884536743164,-2249.015380859375,3212.849853515625,-0.08365631103515625,20.688777126409484,-2268.29638671875,3220.35107421875,17.151721954345703,-0.1409912109375
58,17.298437118530273,-2250.744873046875,3212.855712890625,-0.2974128723144531,19.084969835270027,-2268.29638671875,3220.35107421875,17.137622833251953,-0.15558242797851562
59,17.291624069213867,-2252.474609375,3212.859130859375,-0.17000198364257812,17.505937667411132,-2268.29638671875,3220.35107421875,17.1220645904541,-0.16910552978515625
60,17.255069732666016,-2254.201904296875,3212.86328125,-0.06443023681640625,15.95999618682302,-2268.29638671875,3220.35107421875,17.105154037475586,-0.17787933349609375
61,17.201515197753906,-2255.92431640625,3212.86474609375,0.026607513427734375,14.46074799630399,-2268.29638671875,3220.35107421875,17.087366104125977,-0.18049240112304688
62,17.141517639160156,-2257.6416015625,3212.86669921875,0.009746551513671875,13.020764795758748,-2268.29638671875,3220.35107421875,17.069316864013672,-0.18205642700195312
63,17.08418083190918,-2259.352783203125,3212.863037109375,0.07450103759765625,11.664422128681599,-2268.29638671875,3220.35107421875,17.051111221313477,-0.17236709594726562
64,17.02781867980957,-2261.05859375,3212.8603515625,0.09908676147460938,10.416168824061177,-2268.29638671875,3220.35107421875,17.03387451171875,-0.14995574951171875
65,16.978906631469727,-2262.75830078125,3212.853759765625,0.03055572509765625,9.320950587798022,-2268.29638671875,3220.35107421875,17.018878936767578,-0.13845443725585938
66,16.939903259277344,-2264.454345703125,3212.845703125,0.1940155029296875,8.431599754533114,-2268.29638671875,3220.35107421875,17.005033493041992,-0.1432037353515625
67,16.903955459594727,-2266.1455078125,3212.8349609375,-0.03070831298828125,7.81781548298077,-2268.29638671875,3220.35107421875,16.990713119506836,-0.15186309814453125
68,16.887409210205078,-2267.834228515625,3212.820068359375,-0.08127212524414062,7.545173255708335,-2268.29638671875,3220.35107421875,16.975526809692383,-0.17278671264648438
69,16.8677921295166,-2269.522216796875,3212.804443359375,0.040988922119140625,7.645540968964001,-2268.29638671875,3220.35107421875,16.958248138427734,-0.18629074096679688
70,16.84004783630371,-2271.20703125,3212.787353515625,0.08068084716796875,8.104426103196776,-2268.29638671875,3220.35107421875,16.939619064331055,-0.18177032470703125
71,16.816402435302734,-2272.889404296875,3212.768310546875,0.01495361328125,8.865332220310329,-2268.29638671875,3220.35107421875,16.92144203186035,-0.1845550537109375
72,16.800825119018555,-2274.56982421875,3212.750244140625,0.2524757385253906,9.855386138702833,-2268.29638671875,3220.35107421875,16.902986526489258,-0.19021987915039062
