,AV_speed,AV_x,AV_y,AV_acc,AV_distance_to_stop_sign,nearest_stop_sign_x,nearest_stop_sign_y,AV_speed_enhanced,AV_acc_enhanced
0,2.6133408546447754,-4293.37939453125,1695.0006103515625,-0.6298589706420898,7.724784863548713,-4299.14306640625,1700.143798828125,2.2588274478912354,-0.1878190040588379
1,2.5549657344818115,-4293.640625,1695.00146484375,-0.0601649284362793,7.531298708461413,-4299.14306640625,1700.143798828125,2.2400455474853516,-0.30516862869262695
2,2.4336047172546387,-4293.89013671875,1695.0008544921875,-0.03536224365234375,7.351404406259423,-4299.14306640625,1700.143798828125,2.209528684616089,-0.4068446159362793
3,2.306227207183838,-4294.12744140625,1695.0010986328125,0.03435373306274414,7.183582632606952,-4299.14306640625,1700.143798828125,2.168844223022461,-0.5119180679321289
4,2.1753134727478027,-4294.3515625,1695.00146484375,-0.04863858222961426,7.028663350201592,-4299.14306640625,1700.143798828125,2.117652416229248,-0.6068539619445801
5,2.047835111618042,-4294.56201171875,1695.00146484375,-0.10551810264587402,6.886919547716801,-4299.14306640625,1700.143798828125,2.05696702003479,-0.7273745536804199
6,1.9154928922653198,-4294.7607421875,1695.0013427734375,0.12203097343444824,6.7564502390408325,-4299.14306640625,1700.143798828125,1.984229564666748,-0.8921170234680176
7,1.7725988626480103,-4294.9453125,1695.0028076171875,0.0195157527923584,6.637087349762225,-4299.14306640625,1700.143798828125,1.8950178623199463,-1.0578811168670654
8,1.6419079303741455,-4295.115234375,1695.002197265625,-0.1316392421722412,6.531423849319989,-4299.14306640625,1700.143798828125,1.7892297506332397,-1.2332344055175781
9,1.5131685733795166,-4295.2734375,1695.0028076171875,-0.02308487892150879,6.434579901051986,-4299.14306640625,1700.143798828125,1.665906310081482,-1.3732349872589111
10,1.3712652921676636,-4295.41796875,1695.0035400390625,0.07117390632629395,6.348118852631346,-4299.14306640625,1700.143798828125,1.5285828113555908,-1.442415714263916
11,1.2270535230636597,-4295.5478515625,1695.0032958984375,0.1117396354675293,6.272984946805317,-4299.14306640625,1700.143798828125,1.3843412399291992,-1.4880096912384033
12,1.0899591445922852,-4295.66357421875,1695.003662109375,0.05797743797302246,6.207082355689793,-4299.14306640625,1700.143798828125,1.2355402708053589,-1.49117112159729
13,0.9640387296676636,-4295.765625,1695.00390625,-0.03899574279785156,6.15025252874355,-4299.14306640625,1700.143798828125,1.0864231586456299,-1.4675313234329224
14,0.8439160585403442,-4295.85595703125,1695.0037841796875,0.06323695182800293,6.101216159862308,-4299.14306640625,1700.143798828125,0.9396700263023376,-1.4388620853424072
15,0.7198938131332397,-4295.9345703125,1695.00341796875,0.352444052696228,6.059534847085036,-4299.14306640625,1700.143798828125,0.7957838177680969,-1.3503944873809814
16,0.6021952629089355,-4296.0,1695.0032958984375,0.1360011100769043,6.025249937075063,-4299.14306640625,1700.143798828125,0.6607443690299988,-1.2007540464401245
